253,,253
254,"Проводная мышь средней ценовой категории, с 5-ю легко настраиваемыми кнопками и эргономичным дизайном, благодаря которому рука пользователя не устаёт даже после нескольких игровых сессий подряд. К сожалению, дизайн не является универсальным и по большей части создан только для правшей и людей большими ладонями. Тем не менее, само изделие достаточно лёгкое. Kingston HyperX Pulsefire FPS Pro предоставляет возможность широкой настройки разрешения в пределах от 100 до 16000 DPI. Время отклика составляет 1 мс. В качестве оптического датчика используется Pixart. Мышь поддерживает возможность сохранения до 3 настроек во внутренней памяти и имеет RGB подсветку. Длинна кабеля с мягкой тканевой оплёткой составляет 1,8 метра.",254
255,,255
256,,256
257,,257
258,,258
259,,259
260,,260
261,,261
262,"Набор из игровой мышки и коврика. Мышка RAZER ABYSSUS оснащена надёжным оптическим сенсором с максимальным разрешением 6400 dpi и может похвастаться отличной максимальной скоростью (5,6 м/с) и ускорением, что может оказаться крайне полезным в динамических компьютерных играх. Сама же оптическая технология гарантирует устойчивый сигнал и при этом не требовательна к поверхности — функционирует даже на зеркальных и кожаных подложках. Мышь подключается к компьютеру при помощи кабеля длиной 1,8 м, который обеспечивает достаточно места для манёвров. Мышка и коврик имеют одинаковые оттенки и выглядят как единое целое. Помимо этого, мышь оснащена подсветкой с эффектами, благодаря которым выглядит очень эффектно. Девайс RAZER ABYSSUS имеет 2 кнопки, которые поддерживают возможность программирования. Мышка имеет эргономичный дизайн, предоставляя пользователю возможность захвата корпуса как ладонным, так и пальцевым способом.",262
263,"Основное назначение этой модели — компьютерные игры, на что указывает наличие сразу 6 кнопок управления и специального 4D-колесика прокрутки, позволяющего осуществлять навигацию и по вертикали, и по горизонтали. Мышка принадлежит к линейке оптических девайсов, оснащена высококачественным сенсором Razer 5G и имеет максимальное разрешение 16000 dpi, которое можно уменьшать с помощью специального переключателя. Делается это для того, чтобы курсор двигался не так быстро. Мышь Razer Mamba Elite использует классический проводной способ подключения к компьютеру. Ещё одно важное преимуществом модели — устройство может похвастаться максимальной скоростью движения и ускорение 11,43 м/с и 50 G соответственно, что говорит о высокой чувствительности сенсора и позволяет на практике буквально «срываться с места», максимально быстро реагируя на изменения ситуации в компьютерных играх. Сами кнопки поддерживают возможность программирования, при этом назначенные им команды можно внести в память устройства. Надёжность работы кнопок обеспечивают механические переключатели. Мышка имеет вес 96 г и корпус, главным образом предназначенный для ладонного хвата. Чёрный цвет корпуса разбавляется другими оттенками и узором на лицевой поверхности.",263
264,,264
265,,265
266,"Проводная мышь SteelSeries Rival 300S – геймерское устройство, позволяющее проводить за играми дни и ночи напролёт. Модель имеет 6 кнопок, включая программируемые, RGB-подсветку и оптический светодиодный сенсор TrueMove1. Датчик разрешения можно регулировать в диапазонах 200–7200 dpi. Модель облачена в пластиковый корпус и предназначена для использования правшами. Длина провода составляет 1.8 м. Вес устройства составляет всего 98 г.",266
267,"Многофункциональная модульная игровая мышь с высокоточным оптическим сенсором и специальным OLED-дисплеем для уведомлений в реальном времени о внутриигровых событиях. Уникальной особенностью этой модели являются тактильные вибро-уведомления, предупреждающие об откате способностей или уровне здоровья. Позиционируется как продукт верхней ценовой категории, ориентирована на использование в играх любых популярных жанров. Эргономичная форма увесистого корпуса рассчитана на использование правой рукой. Мышь SteelSeries Rival 710 оборудована фирменным сенсором SteelSeries TrueMove 3, способным обеспечить исключительно точное соответствие физического перемещения мыши по рабочей поверхности с движением курсора. Полностью отсутствует эффект ускорения, нет искажений, сглаживания или заметных задержек. Модульный дизайн позволяет самостоятельно заменить сенсор, съёмный кабель, корпус или глайдеры. Мышь имеет две раздельных зоны управляемой RGB-подсветки: логотип и колесо. Поддерживает макросы, комплектуется двумя сменными USB-кабелями длиной 1 и 2 м.",267
268,"Полноразмерная проводная клавиатура 2E KS108 выполнена в классическом стиле, базовая клавиатура для повседневного использования в офисе или дома. Влагостойкая конструкция сбережет клавиатуру от случайного попадания влаги. ",268
269,Беспроводная полноразмерная клавиатура 2E KS210 выполнена в тонком дизайне и прочном корпусе. Для улучшения производительности и облегчения выполнения повседневных задач предусмотрено 16 дополнительных мультимедиа клавиш. ,269
270,"Полноразмерный комплект 2E MK401 – это мышь и клавиатура классической формы, которой удобно пользоваться в течение длительного времени. Комбинация мягкой софт-тач поверхности с декоративными глянцевыми вставками, по бокам, оказывают мыши оригинальный внешний вид.",270
271,"Полноформатная проводная клавиатура CANYON CNE-CKEY2 — одна из наиболее популярных в модельном ряду Canyon. Её популярность обеспечивается благодаря прочности, надёжности, и удобной конструкции. Она комфортна в повседневной работе, оснащена мультимедийными функциями и девятью «горячими» клавишами. Теперь эта модель доступна в новом трендовом дизайне! В устройстве применяется мембранный механизм.",271
272,"GENIUS LUXEPAD — это Bluetooth-клавиатура, которая обеспечивает еще больше удобства при использовании iPad. Беспроводная технология Bluetooth обеспечивает чистое рабочее пространство без проводов и быстрое подключение к iPad для мгновенного использования. Структура клавиш ножничного типа очень гладкая и обеспечивает отличную тактильную обратную связь. Используйте специальные функциональные клавиши для быстрого доступа к различным функциям.",272
273,,273
274,,274
275,,275
276,,276
277,"Мембранная полноразмерная игровая клавиатура 2E Gaming KG330 выполнена в чёрном цвете и лаконичном функциональном стиле. Благодаря универсальному дизайну и качественной гравировке эту модель можно использовать как для игр, так и во время офисной работы или учебы.",277
278,"Компактная мембранная клавиатура 2E Gaming KG350, изготовленная в популярном формате 65%, обеспечивает максимальный комфорт, чтобы игрок мог сражаться с соперниками в течение длительных игровых сессий. Стильная модель 2E Gaming KG350 оснащена RGB-подсветкой, которой можно управлять. 68 сверхбыстрых клавиш, что хорошо отзываются, и имеют ресурс – 10 млн. нажатий. Прочная конструкция устройства надёжно защищена от попадания внутрь влаги. Устойчивость клавиатуры на рабочем столе обеспечивают прорезиненные ножки, а за удобство эксплуатации отвечает регулятор высоты.",278
279,"Беспроводная компактная мембранная клавиатура 2E Gaming KG360, изготовленная в популярном формате 65%, обеспечивает максимальный комфорт, чтобы игрок мог сражаться с соперниками в течение длительных игровых сессий. Стильная модель 2E Gaming KG360 оснащена RGB-подсветкой, которой можно управлять. 68 сверхбыстрых клавиш, что хорошо отзываются, и имеют ресурс – 10 млн. нажатий. Прочная конструкция устройства надёжно защищена от попадания внутрь влаги. Устойчивость клавиатуры на рабочем столе обеспечивают прорезиненные ножки, а за удобство эксплуатации отвечает регулятор высоты.",279
280,"Универсальная механическая клавиатура для тех, кто стремится к скорости, много работает с текстами и не привык к тишине во время игр или работы. Поддерживает и проводной, и беспроводной режимы (Bluetooth 5.0), поэтому будет одинаково эффективной как для гейминга, так и для работы, и для обучения.",280
281,"Клавиатура Gigabyte Aorus K7 оснащена прорезиненными ножками, не допускающими её случайного скольжения по поверхности, изготовлена из прочнейшего сочетания алюминия и пластика – все это делает её надёжным помощником в деле покорения игровых вершин. О долговечности её службы свидетельствует и такой показатель как наработка на отказ – свыше 50 млн. нажатий. 104 клавиши оснащены разноцветной подсветкой, чтобы корректность нажатий была максимально точной. А типом переключателя стал линейный тип Red, который обеспечил клавишам плавный и мягкий ход без сильной тактильной отдачи и мгновенное нажатие на клавиши. Кроме того, Gigabyte Aorus K7 отличается наличием технологии неограниченного анти-гостинга: нажимайте неограниченное количество клавиш одновременно и будьте уверены, что все движения будут зафиксированы.",281
282,"Проводная клавиатура Gigabyte Aorus K9 выполнена из высококачественного пластика чёрного цвета с матовым покрытием и отличается минималистичным дизайном, что вкупе с настраиваемой RGB-подсветкой клавиш позволит украсить ваше рабочее или игровое место. Отличительной особенностью модели является высокий ресурс работы и особая герметичная конструкция, обеспечивающая надёжную защиту внутренних компонентов от попадания влаги.",282
283,,283
284,,284
285,,285
286,,286
287,,287
288,,288
289,,289
290,,290
291,,291
292,"С оптическо-механической клавиатурой Razer Huntsman Mini в миниатюрном пластиковом корпусе вы почувствуете себя настоящим охотником на игровом поле. Устройство имеет оптические переключатели Razer и состоит из 61 кнопок, ресурс службы которых достигает 100 млн нажатий. Наиболее часто используемые клавиши можно отметить яркими и прочными колпачками. Для дополнительного эффекта клавиатура Razer Huntsman Mini дополнена многоцветной RGB-подсветкой. Прочный корпус модели выполнен из пластика и металла, а его провод имеет отсоединяемую конструкцию",292
293,,293
294,,294
295,"Razer Pro Type — компактная, но при этом полноразмерная механическая клавиатура с тремя способами подключения, проводным и двумя беспроводными. Малошумные тактильные переключатели с ресурсом до 80 миллионов кликов делают работу комфортной, их щелчки не мешают окружающим. Мягкая регулируемая подсветка позволяет работать при свете экрана, а продвинутый фирменный софт даёт возможность использовать клавиатуру в симбиозе с другой компьютерной периферией Razer.",295
296,,296
297,"ASUS W2500 – это комплект, состоящий из беспроводных клавиатуры и мыши. Для его использования достаточно вставить передатчик в соответствующий порт компьютера или ноутбука – устанавливать дополнительное программное обеспечение не нужно. Оба устройства, входящие в комплект, обладают продуманной эргономикой, что делает их прекрасным выбором для продуктивной работы. В верхней части клавиатуры находятся 13 «горячих» клавиш для быстрого доступа к часто используемым функциям.",297
298,,298
299,,299
300,,300
301,,301
302,,302
303,,303
304,"Для захватывающих виртуальных сражений и эпических побед нужна соответствующая сцена – такая, как прочный тканевый коврик ROG Scabbard II. На его большой поверхности можно легко разместить не только мышь, но и клавиатуру с прочими аксессуарами. Она обработана специальным нано-покрытием, которое отталкивает воду, жир и пыль. Простроченные края с плоскими стёжками предотвращают растрепывание, а противоскользящее прорезиненное основание надёжно удерживает коврик на месте в разгар яростных онлайн-баталий.",304
305,,305
306,,306
307,"DM PAD L — это коврик нового поколения. Он представляет собой совокупность всего, что вам нужно при использовании своей любимой мышки. Каждому геймеру крайне важна высокая скорость, не ухудшающая при этом контроль в игре - именно этого позволяет добиться DM PAD L. Размер коврика составляет 400х450 мм, что хватит для самых энергичных баталий.",307
308,"DM PAD L — это коврик нового поколения. Он представляет собой совокупность всего, что вам нужно при использовании своей любимой мышки. Каждому геймеру крайне важна высокая скорость, не ухудшающая при этом контроль в игре - именно этого позволяет добиться DM PAD L. Размер коврика составляет 800х450 мм, что хватит не только для самых энергичных баталий, но и для размещения на коврике клавиатуры.",308
309,"Коврик игровой Gigabyte AMP500 Large сочетает в себе скорость твёрдой поверхности и комфорт мягкой, обеспечивая непревзойденную точность для всех типов датчиков мыши. Гибридная силиконовая база позволяет коврику оставаться на месте даже в яростном геймплее. Размер коврика составляет 430х370 мм, что хватит для самых энергичных баталий.",309
310,,310
311,"Коврик для мыши для профессионального гейминга HyperX FURY S имеет нестирающиеся края с гладкой прострочкой, создающие ровную и однородную поверхность. Коврик выполнен из плотной ткани и имеет гладкую на ощупь поверхность, оптимизированную в соответствии с вашими игровыми приоритетами. HyperX FURY имеет мягкую и удобную для запястья тканевую поверхность, а текстурированное основание из растительного каучука надёжно удерживает коврик даже во время самых жарких сражений. FURY S предлагается в четырёх размерах, так что вы можете выбрать подходящий вариант для своей системы. Также он может быть легко свернут для удобства при транспортировке.",311
312,,312
313,,313
314,"Усовершенствуйте свою продуктивность, оптимизировав своё рабочее пространство с Razer Pro Glide - мягким ковриком для мыши, спроектированным для предоставления более высокой степени управления мышью для выполнения текущих задач и выполненный из толстой высокоплотной резиновой пены, прочной и удобной в использовании. При толщине 3 мм, коврик обеспечивает амортизацию вашей руки и прочную основу для мыши при работе, при этом он достаточно прочный, чтобы выдерживать длительное использование. Прорезиненное основание усилено специальной текстурой захвата, которая надёжно удерживает ковёр на рабочем столе и предотвращает его непреднамеренное смещение при использовании.",314
315,"Получите преимущество с Razer Sphex V3 - самый тонкий жёсткий коврик для игровой мыши, который теперь на 20% тоньше. С гладким чёрным дизайном, коврик также был улучшен за счёт более гладкой поверхности, закрепленной на липкой основе для стабильного контроля. Протестированный в лабораториях, коврик для мыши демонстрирует невероятную прочность от ударов, разрывов и повреждений. Razer Sphex V3 хорошо оснащён для долгих часов напряжённых соревновательных игр.",315
316,,316
317,,317
318,"Коврик для мыши UGREEN CY016 SMALL покрыт сверх гладкой поверхности из лайкры. Создан для быстрого движения, сохраняя при этом контроль во время работы или игры. Нижняя часть состоит из высокоэластичного натурального каучука. Прочные прошитые края, защищают подушечку от износа и деформации. Размер коврика составляет 260х200 мм, что хватит для многих игр и отлично подойдёт для работы в сервисе.",318
319,,319
320,"Игровая гарнитура 2E Gaming HG330 чёрного цвета создана для ярких баталий и головокружительных побед. Прекрасный чистый звук, качественный микрофон и лаконичный дизайн.",320
321,"Геймерская гарнитура 2E Gaming HG350 7.1 разработана для обеспечения максимального комфорта пользователя во время длительных игровых сессий, работы или обучения. Удобная эргономичная конструкция позволяет наслаждаться качественным объёмным звучанием без лишнего напряжения, RGB-подсветка создаёт неповторимую атмосферу, а широкие возможности подключения и настройки делают гарнитуру максимально универсальной.",321
322,,322
323,"ROG Delta Core – это игровая гарнитура со стандартным 3,5-миллиметровым разъёмом, позволяющим без проблем подключать ее практически к любой игровой платформе, включая ПК, Mac, консоли (PlayStation 4, PlayStation 5, Xbox One, Nintendo Switch) и мобильные гаджеты. Высококачественные динамики ASUS Essence и оригинальные инженерные решения обеспечивают детализированное звучание с мощными басами, которое позволит полностью погрузиться в игру. Чашки гарнитуры обладают эргономичной D-образной формой, а дополнительный комфорт во время длительных геймерских сессий обеспечат гибридные амбушюры ROG Hybrid. Благодаря великолепному качеству звука и сбалансированной функциональности гарнитура ROG Delta Core заслуживает место в игровом арсенале каждого геймера.",323
324,"ROG Strix Fusion 500 – это современная игровая гарнитура, оснащённая цифроаналоговым преобразователем ESS 9018, усилителем ESS 9601 и 50-миллиметровыми динамиками ASUS Essence. Высококачественные компоненты и оригинальные инженерные решения, такие как герметические акустические камеры, обеспечивают реалистичный звук. Также поддерживается технология виртуального пространственного звучания в формате 7.1. Кроме того, ROG Strix Fusion 500 — идеальное решение для целой киберспортивной команды, поскольку в этом устройстве реализована подсветка, которая может работать синхронно с подсветкой других таких гарнитур.",324
325,"ROG Strix Fusion 700 – это современная игровая гарнитура, которая предлагает два интерфейса: проводной USB 2.0 для подключения к компьютеру, консоли PlayStation 4 или приставке Nintendo Switch и беспроводной Bluetooth 4.2 для телефонных разговоров или прослушивания музыки. Реалистичный звук в любых развлекательных приложениях обеспечат высококачественные компоненты (цифроаналоговый преобразователь ESS 9018, усилитель ESS 9601) и оригинальные инженерные решения (50-миллиметровые динамики ASUS Essence, герметические акустические камеры). Также поддерживается технология виртуального пространственного звучания в формате 7.1 от фирмы Bongiovi Acoustic, которая особенно пригодится в шутерах, таких как PUBG и Overwatch.",325
326,"ROG Strix Go 2.4 – первая геймерская гарнитура с беспроводным интерфейсом 2,4 ГГц, реализованным с помощью адаптера с разъёмом USB-C. Она позволит насладиться превосходным звучанием без каких-либо лагов на различных игровых платформах, включая ПК, PlayStation, Xbox, смартфоны, а также консоль Nintendo Switch в портативном режиме. Гарнитура отличается малым весом, продолжительной автономной работой и поддержкой ускоренной подзарядки. Она также наделена двумя микрофонами с интеллектуальной технологией шумоподавления, которые гарантируют кристально чистое звучание голоса.",326
327,"AirPods — уникальные беспроводные наушники. Они подойдут ко всем вашим устройствам. Достаньте их из футляра, и сразу можете пользоваться. Просто наденьте их, и они мгновенно установят соединение, а значит, вы сможете сразу погрузиться в насыщенный качественный звук. В этой модели увеличено время работы в режиме телефонного разговора. Есть возможность активация Siri с помощью голоса. ",327
328,,328
329,,329
330,"Наушники HP 500 — гарнитура для смартфона с беспроводным подключением по Bluetooth. Встроенный всенаправленный микрофон позволяет вести телефонные разговоры. Корпус сделан из пластика, на нём есть регулятор громкости. Источник питания — аккумулятор. В нём достаточно энергии примерно на 20 часов работы, её запас восстанавливается через USB-порт. ",330
331,,331
332,,332
333,,333
334,,334
335,,335
336,,336
337,,337
338,,338
339,,339
340,,340
341,,341
342,,342
343,,343
344,,344
345,,345
346,,346
347,,347
348,"Наушники RAPOO H100 выполнены в чёрной расцветке и отлично подойдут как для продолжительных игровых баталий, так и для работы с Интернет-телефонией, прослушивания музыки и диалогов фильмов. Благодаря диапазону частоты 20 – 20 000 Гц, чувствительности в 105 дБ звук будет чистым и чётким.",348
349,,349
350,,350
351,,351
352,,352
353,"Razer Kraken V3 Pro - беспроводная тактильная игровая гарнитура для компьютера, оснащённой Razer HyperSense. Благодаря возможности ощутить услышанное, игровой процесс обретёт недостижимую прежде насыщенность и реальность. Razer HyperSense создает тактильную обратную связь и более полное погружение в игру. Титановые излучатели Razer Triforce диаметром 50 мм созданы специально для мощного и реалистичного звучания. Амбушюры из пеноматериала с эффектом памяти, покрытые тканью в сочетании и искусственной кожей для удобства использования в течение всего дня и оптимальной работы тактильной обратной связи.",353
354,,354
355,,355
356,,356
357,,357
358,,358
359,,359
360,,360
361,"Беспроводные наушники UGREEN WS105 HiTune T2 с Bluetooth 5.0 обеспечат быстрое и стабильное беспроводное соединение с вашими устройствами. Стерео наушники UGREEN WS105 обеспечат необычайный hi-fi звук с низкой задержкой. Вы можете наслаждаться более качественным звуком независимо от того, играете ли вы в игры, слушаете музыку или наслаждаетесь подкастами. Каждый наушник имеет 2 микрофона MEMS, один уменьшает фоновый шум, другой улавливает и усиливает ваш голос. В сочетании с технологией DSP (Digital Signal Processing) значительно снижает шум окружающей среды на 90%.",361
362,"Беспроводные наушники UGREEN WS105 HiTune T2 с Bluetooth 5.0 обеспечат быстрое и стабильное беспроводное соединение с вашими устройствами. Стерео наушники UGREEN WS105 обеспечат необычайный hi-fi звук с низкой задержкой. Вы можете наслаждаться более качественным звуком независимо от того, играете ли вы в игры, слушаете музыку или наслаждаетесь подкастами. Каждый наушник имеет 2 микрофона MEMS, один уменьшает фоновый шум, другой улавливает и усиливает ваш голос. В сочетании с технологией DSP (Digital Signal Processing) значительно снижает шум окружающей среды на 90%.",362
363,"Беспроводные наушники UGREEN WS118 HiTune X6 с активным шумоподавлением обеспечивают до 35 дБ активного шумоподавления без давления на внутреннее ухо. Наушники оснащены технологией Real Clear Voice 4.0, 6 микрофонами и используют алгоритм для точной записи вашего голоса в режиме реального времени, устраняя при этом 90% шума окружающей среды.",363
364,"Один из факторов необходимых для победы – комфортное игровое место. Ничего должно мешать, цепляться за провод или препятствовать движению мыши. В этом вам и поможет эргономичная подставка для гарнитуры со специальным держателем для кабеля мыши.",364
365,"Функциональная подставка для гарнитуры 2E Gaming GST330 7.1 разработана специально для оптимизации эргономики рабочего места. Эта стильная модель, помимо прочего, является ещё и USB-хабом и внешней звуковой картой 7.1. Девайс оснащён яркой контурной RGB-подсветкой (12 режимов). Подставка имеет массивный корпус и противоскользящие ножки, обеспечивающие надёжность и устойчивость установки на рабочем месте. Быстрое ручное управление эквалайзером (три режима) и смена режимов без установки ПО.",365
366,,366
367,"Corsair ST100 — подставка для наушников премиум-класса с RGB-подсветкой. Сочетание элегантного дизайна и прочной конструкции из авиационного алюминия создаёт минималистичную и вместе с тем полнофункциональную подставку для гарнитуры. Динамическая подсветка RGB в девяти зонах позволяет настраивать практически безграничное количество вариантов цветовых комбинаций. Встроенный аналоговый вход 3,5 мм позволяет воспроизводить стереозвук в полном диапазоне или объёмный звук 7.1 с эффектом полного погружения, благодаря встроенной аудио-карте.",367
368,,368
369,"Harman Kardon Citation 300 – это умный стереодинамик нового поколения. Citation 300 с полноцветным сенсорным экраном сочетает в себе инновации домашнего звука и внимание к деталям в дизайне, что обеспечивает изысканный внешний вид и невероятный стереозвук. Любители музыки оценят заполняющий комнату стереозвук и удивительно богатый бас и получат доступ к более чем 300 музыкальным сервисам и высококачественному воспроизведению потокового аудио благодаря встроенной технологии Chromecast. Для ещё более удобного пользования управляйте устройством голосом с помощью Google Assistant. Задавайте вопросы и получайте ответы, воспроизводите музыку, организовывайте свой день, управляйте умным домом, развлекайтесь – и все это с помощью голоса!",369
370,,370
371,,371
372,Компактная акустическая система 2E Gaming SG300 изготовлена в стильном игровом дизайне. На передней панели есть эффектная RGB-подсветка. При небольших габаритах модель SG300 порадует пользователя глубоким чистым звучанием. Нетрадиционный форм-фактор. Качественный звук хорошо дополнит экосистему игровой периферии и усилит эффект игры.,372
373,"Стильные USB колонки F&D V320 для ПК или ноутбука. Прекрасное звучание обеспечивают 2"" неодимовые динамики. Отлично смотрятся на столе, корпус выполнен из качественного матового пластика. Подключаются к ноутбуку или компьютеру через AUX разъём, питание колонок происходит через USB.",373
374,"Компактная компьютерные колонки Logitech Z 207 порадуют пользователей добротным качеством сборки и насыщенным сбалансированным звуком. Система является универсальным устройством для проигрывателей различного типа, начиная от компьютера и заканчивая DVD. Общая выходная мощность составляет 10 Вт. Подключение к внешним устройствам осуществляется посредством AUX или через Bluetooth.",374
375,,375
376,,376
377,"Саундбар Philips TAB5105 представляет собой простое и функциональное решение формата 2.0, которое станет отличным выбором для создания домашнего кинотеатра. Модель обладает минималистичным дизайном, легко дополнит собой любой интерьер и включает в себя звуковую панель длиной мощностью 30 Вт. Благодаря передовым технологиям и первоклассным компонентам данная аудиосистема обеспечит качественное и приятное звучание как музыки самых разных жанров, так и фильмов. Для подключения на корпусе предусмотрено несколько входов типа AUX и S/PDIF. Также есть HDMI-выход.",377
378,,378
379,"Саундбар Razer Leviathan с 5.1 канальной системой объёмного звука легко помещается под любой настольный монитор или игровую приставку. При том, что этот саундбар достаточно универсален и поддерживает возможность частых перестановок, он оснащён самой передовой технологией Dolby, превосходными динамиками и выделенным сабвуфером для воспроизведения насыщенного звукового сопровождения легендарных игровых баталий или простой передачи ваших любимых мелодий со смартфона.",379
